date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours
1941-11-28,3.0,12.566,7.566,9.491,0.0,0.0,0.0,0.0
1941-11-29,51.0,9.366,5.016,7.4701657,0.1,0.1,0.0,1.0
1941-11-30,3.0,5.666,3.166,4.541,0.0,0.0,0.0,0.0
1941-12-01,51.0,7.8659997,2.066,4.674333,0.3,0.3,0.0,3.0
1941-12-02,3.0,6.8659997,3.316,5.370167,0.0,0.0,0.0,0.0
1941-12-03,3.0,8.266,3.6160002,5.6118336,0.0,0.0,0.0,0.0
1941-12-04,3.0,9.766001,5.766,7.4847503,0.0,0.0,0.0,0.0
1941-12-05,3.0,10.166,5.316,7.320167,0.0,0.0,0.0,0.0
1941-12-06,51.0,11.966001,5.316,8.9285,0.70000005,0.70000005,0.0,4.0
1941-12-07,61.0,9.316,3.066,5.4264164,4.1,4.1,0.0,5.0
1941-12-08,3.0,6.416,2.166,4.2347503,0.0,0.0,0.0,0.0
1941-12-09,3.0,10.416,7.166,8.45975,0.0,0.0,0.0,0.0
1941-12-10,3.0,12.866,6.466,10.366,0.0,0.0,0.0,0.0
1941-12-11,3.0,13.066,8.966001,11.6430855,0.0,0.0,0.0,0.0
1941-12-12,3.0,13.866,8.916,12.286834,0.0,0.0,0.0,0.0
1941-12-13,3.0,12.416,5.666,8.455583,0.0,0.0,0.0,0.0
1941-12-14,3.0,13.416,10.016001,11.586833,0.0,0.0,0.0,0.0
1941-12-15,53.0,13.116,5.916,9.445168,1.7,1.7,0.0,6.0
1941-12-16,3.0,9.216001,3.466,6.6389174,0.0,0.0,0.0,0.0
1941-12-17,3.0,7.3659997,3.1160002,5.05975,0.0,0.0,0.0,0.0
1941-12-18,3.0,6.316,2.3660002,4.136833,0.0,0.0,0.0,0.0
1941-12-19,2.0,6.516,1.866,4.3805833,0.0,0.0,0.0,0.0
1941-12-20,2.0,7.816,0.76600003,4.0785,0.0,0.0,0.0,0.0
1941-12-21,3.0,4.666,-0.934,2.52225,0.0,0.0,0.0,0.0
1941-12-22,3.0,8.866,4.316,6.226416,0.0,0.0,0.0,0.0
1941-12-23,3.0,8.716001,4.966,6.1993337,0.0,0.0,0.0,0.0
1941-12-24,3.0,8.616,5.6159997,7.0014167,0.0,0.0,0.0,0.0
1941-12-25,51.0,9.766001,4.516,7.5493336,0.70000005,0.70000005,0.0,4.0
1941-12-26,3.0,5.3659997,-0.08399999,3.0680835,0.0,0.0,0.0,0.0
1941-12-27,51.0,7.416,-0.03399998,4.1055837,1.1,1.1,0.0,6.0
1941-12-28,71.0,1.666,-2.684,0.32224998,0.5,0.0,0.35,5.0
1941-12-29,3.0,1.666,-4.034,-1.2694167,0.0,0.0,0.0,0.0
1941-12-30,3.0,4.216,-0.28399998,1.7222499,0.0,0.0,0.0,0.0
1941-12-31,3.0,2.316,-1.234,0.6805833,0.0,0.0,0.0,0.0
1942-01-01,3.0,4.266,-0.03399998,1.5159998,0.0,0.0,0.0,0.0
1942-01-02,2.0,7.016,0.966,3.8139162,0.0,0.0,0.0,0.0
1942-01-03,51.0,7.816,3.666,5.9701667,0.1,0.1,0.0,1.0
1942-01-04,63.0,10.016001,1.966,6.8785005,8.8,8.8,0.0,19.0
1942-01-05,3.0,4.216,0.46600002,2.920167,0.0,0.0,0.0,0.0
1942-01-06,3.0,1.316,-1.7340001,-0.0027500093,0.0,0.0,0.0,0.0
1942-01-07,3.0,3.716,-1.484,0.64308333,0.0,0.0,0.0,0.0
1942-01-08,51.0,2.816,-0.73399997,0.8889167,0.8,0.8,0.0,5.0
1942-01-09,3.0,3.7659998,1.066,2.43475,0.0,0.0,0.0,0.0
1942-01-10,3.0,1.516,-3.034,0.01183337,0.0,0.0,0.0,0.0
1942-01-11,1.0,0.866,-5.034,-2.4444168,0.0,0.0,0.0,0.0
1942-01-12,71.0,2.016,-4.434,-1.1256669,1.2000002,0.2,0.7,10.0
1942-01-13,71.0,2.966,-0.334,1.3889166,6.0,4.6000004,0.97999996,22.0
1942-01-14,3.0,-0.73399997,-4.184,-2.7027502,0.0,0.0,0.0,0.0
1942-01-15,3.0,0.16600001,-3.2340002,-1.3235832,0.0,0.0,0.0,0.0
1942-01-16,71.0,0.066000015,-2.6339998,-1.2048334,0.3,0.0,0.21000001,3.0
1942-01-17,3.0,-1.234,-3.6340003,-2.4715002,0.0,0.0,0.0,0.0
1942-01-18,71.0,1.266,-3.334,-0.89441663,0.4,0.0,0.28,3.0
1942-01-19,73.0,0.716,-3.334,-1.2381667,1.7,0.0,1.19,5.0
1942-01-20,73.0,-2.684,-5.234,-4.3215,4.9999995,0.0,3.5,19.0
1942-01-21,3.0,-4.084,-6.284,-5.125666,0.0,0.0,0.0,0.0
1942-01-22,73.0,-3.6340003,-7.784,-6.0881658,2.2,0.0,1.5400001,9.0
1942-01-23,73.0,6.666,-3.2340002,1.1305833,10.400001,8.200001,1.5400003,24.0
1942-01-24,51.0,9.116,2.966,5.3910003,0.6,0.6,0.0,5.0
1942-01-25,55.0,7.416,2.466,4.851417,5.1,5.1,0.0,16.0
1942-01-26,51.0,3.3660002,-5.534,-0.44649997,0.4,0.4,0.0,3.0
1942-01-27,71.0,7.3659997,-4.8840003,-1.1735833,0.8000001,0.4,0.28,7.0
1942-01-28,51.0,5.516,-0.03399998,2.0659997,0.1,0.1,0.0,1.0
1942-01-29,51.0,3.316,-3.034,0.43891665,0.1,0.1,0.0,1.0
1942-01-30,73.0,5.816,-2.684,1.316,3.4,2.4,0.70000005,11.0
1942-01-31,71.0,5.716,-2.434,1.2305837,0.8000001,0.70000005,0.07,7.0
1942-02-01,73.0,1.866,-2.534,0.19933333,6.4999995,0.099999994,4.48,17.0
1942-02-02,71.0,1.716,-3.934,-0.43400002,1.3000002,0.0,0.90999997,11.0
1942-02-03,75.0,6.216,-4.584,-0.37358364,6.7999997,1.4000001,3.78,12.0
1942-02-04,51.0,5.666,-1.434,2.1639168,0.1,0.1,0.0,1.0
1942-02-05,71.0,1.566,-1.634,0.1368333,0.90000004,0.10000001,0.56,6.0
1942-02-06,51.0,1.516,-1.534,-0.088166654,0.1,0.1,0.0,1.0
1942-02-07,71.0,-1.284,-2.784,-2.0714998,0.3,0.1,0.14,3.0
1942-02-08,3.0,-1.7340001,-6.184,-3.3506668,0.0,0.0,0.0,0.0
1942-02-09,3.0,2.466,-5.6340003,-0.5235834,0.0,0.0,0.0,0.0
1942-02-10,51.0,5.6159997,0.216,2.7285001,0.5,0.5,0.0,4.0
1942-02-11,3.0,2.316,-1.784,0.14308332,0.0,0.0,0.0,0.0
1942-02-12,73.0,6.3659997,-1.434,2.8909998,1.8000002,0.3,1.0500001,7.0
1942-02-13,51.0,5.6159997,-1.634,2.2785003,0.8000001,0.8000001,0.0,6.0
1942-02-14,3.0,2.666,-1.9339999,-0.15899993,0.0,0.0,0.0,0.0
1942-02-15,51.0,3.966,-0.98399997,1.3868332,0.1,0.1,0.0,1.0
1942-02-16,3.0,1.316,-0.934,0.09099998,0.0,0.0,0.0,0.0
1942-02-17,71.0,1.066,-0.48399997,0.107666664,0.8000001,0.0,0.56,8.0
1942-02-18,3.0,0.066000015,-1.534,-0.5610833,0.0,0.0,0.0,0.0
1942-02-19,3.0,1.016,-1.834,-0.5444167,0.0,0.0,0.0,0.0
1942-02-20,51.0,4.066,-0.334,1.3951665,0.2,0.2,0.0,2.0
1942-02-21,71.0,0.366,-3.184,-1.1131667,0.4,0.0,0.28,4.0
1942-02-22,3.0,-0.28399998,-5.434,-3.1923332,0.0,0.0,0.0,0.0
1942-02-23,3.0,0.716,-5.434,-2.35275,0.0,0.0,0.0,0.0
1942-02-24,71.0,1.966,-2.434,-0.2319166,0.70000005,0.1,0.42,7.0
1942-02-25,71.0,0.51600003,-1.7340001,-0.60274994,0.4,0.0,0.28,4.0
1942-02-26,71.0,1.566,-1.484,0.08058333,0.3,0.0,0.21000001,3.0
1942-02-27,3.0,2.066,-2.284,-0.24233331,0.0,0.0,0.0,0.0
1942-02-28,3.0,6.6159997,-0.48399997,3.4535,0.0,0.0,0.0,0.0
1942-03-01,3.0,3.1160002,0.266,1.8222502,0.0,0.0,0.0,0.0
1942-03-02,3.0,7.416,1.3659999,3.6660001,0.0,0.0,0.0,0.0
1942-03-03,51.0,9.716001,1.166,5.3910003,0.6,0.6,0.0,5.0
1942-03-04,61.0,8.216001,2.8660002,5.593083,4.5,4.5,0.0,8.0
1942-03-05,3.0,2.416,-0.43400002,1.0409999,0.0,0.0,0.0,0.0
1942-03-06,3.0,0.216,-2.3839998,-1.1173333,0.0,0.0,0.0,0.0
1942-03-07,3.0,0.816,-3.184,-0.8465001,0.0,0.0,0.0,0.0
1942-03-08,3.0,7.716,-3.034,3.607667,0.0,0.0,0.0,0.0
1942-03-09,3.0,5.6159997,0.566,3.4035003,0.0,0.0,0.0,0.0
1942-03-10,51.0,5.516,1.416,4.0160003,0.70000005,0.70000005,0.0,5.0
1942-03-11,51.0,5.516,1.916,3.6326673,0.70000005,0.70000005,0.0,7.0
1942-03-12,3.0,4.016,0.666,2.3014166,0.0,0.0,0.0,0.0
1942-03-13,51.0,8.766001,0.16600001,4.1972504,0.2,0.2,0.0,2.0
1942-03-14,3.0,14.116,4.266,9.436833,0.0,0.0,0.0,0.0
1942-03-15,51.0,13.316,6.566,10.263915,0.8000001,0.8000001,0.0,4.0
1942-03-16,61.0,10.966001,8.116,9.566001,8.700001,8.700001,0.0,15.0
1942-03-17,61.0,11.266001,8.966001,10.041,6.6000004,6.6000004,0.0,12.0
1942-03-18,55.0,11.516001,7.516,9.405584,3.6000001,3.6000001,0.0,8.0
1942-03-19,61.0,10.766001,7.1159997,8.670168,3.6000001,3.6000001,0.0,10.0
1942-03-20,51.0,9.316,5.6159997,7.3055835,0.1,0.1,0.0,1.0
1942-03-21,3.0,9.666,4.316,6.5097504,0.0,0.0,0.0,0.0
1942-03-22,51.0,7.666,1.716,4.401417,0.3,0.3,0.0,3.0
1942-03-23,0.0,9.316,0.816,4.7680836,0.0,0.0,0.0,0.0
1942-03-24,3.0,9.666,0.51600003,4.12225,0.0,0.0,0.0,0.0
1942-03-25,3.0,14.166,-1.784,6.2118335,0.0,0.0,0.0,0.0
1942-03-26,3.0,9.866,2.266,5.7430825,0.0,0.0,0.0,0.0
1942-03-27,51.0,10.366,1.466,5.6326675,0.1,0.1,0.0,1.0
1942-03-28,3.0,6.416,0.916,3.7785003,0.0,0.0,0.0,0.0
1942-03-29,3.0,13.866,1.466,7.0889173,0.0,0.0,0.0,0.0
1942-03-30,3.0,11.466001,3.416,7.845167,0.0,0.0,0.0,0.0
1942-03-31,61.0,13.516001,8.266,10.524334,4.3999996,4.3999996,0.0,13.0
1942-04-01,53.0,12.416,5.1159997,8.565999,3.0,3.0,0.0,11.0
1942-04-02,3.0,10.966001,2.916,6.5993333,0.0,0.0,0.0,0.0
1942-04-03,3.0,9.566,0.666,5.9284997,0.0,0.0,0.0,0.0
1942-04-04,53.0,12.216001,5.266,8.593083,5.2000003,5.2000003,0.0,13.0
1942-04-05,61.0,12.416,7.566,9.766,4.1999993,4.1999993,0.0,11.0
1942-04-06,51.0,11.916,6.666,9.663917,0.5,0.5,0.0,5.0
1942-04-07,51.0,12.966001,8.466001,10.605584,1.8000002,1.8000002,0.0,11.0
1942-04-08,53.0,10.716001,5.716,8.2264185,1.8000001,1.8000001,0.0,11.0
1942-04-09,53.0,10.316,5.516,8.305584,5.0999994,5.0999994,0.0,16.0
1942-04-10,3.0,13.516001,5.066,9.657666,0.0,0.0,0.0,0.0
1942-04-11,3.0,15.816,2.166,9.449334,0.0,0.0,0.0,0.0
1942-04-12,3.0,16.666,6.666,11.693084,0.0,0.0,0.0,0.0
1942-04-13,3.0,15.616,7.316,11.77225,0.0,0.0,0.0,0.0
1942-04-14,3.0,13.566,6.916,10.37225,0.0,0.0,0.0,0.0
1942-04-15,0.0,11.716001,4.916,8.357667,0.0,0.0,0.0,0.0
1942-04-16,0.0,13.366,3.3660002,8.143084,0.0,0.0,0.0,0.0
1942-04-17,3.0,12.316,4.066,8.7785,0.0,0.0,0.0,0.0
1942-04-18,51.0,14.366,7.716,10.634751,0.70000005,0.70000005,0.0,6.0
1942-04-19,51.0,15.766001,4.066,9.874334,0.1,0.1,0.0,1.0
1942-04-20,61.0,15.916,5.316,10.536834,2.6999998,2.6999998,0.0,11.0
1942-04-21,51.0,11.166,6.3659997,8.430583,1.3,1.3,0.0,8.0
1942-04-22,51.0,14.066,5.1159997,9.068084,0.1,0.1,0.0,1.0
1942-04-23,61.0,14.516001,3.816,8.916,5.7000003,5.7000003,0.0,8.0
1942-04-24,3.0,11.416,3.466,7.2972507,0.0,0.0,0.0,0.0
1942-04-25,3.0,11.966001,5.416,8.736834,0.0,0.0,0.0,0.0
1942-04-26,3.0,13.966001,6.066,10.184751,0.0,0.0,0.0,0.0
1942-04-27,3.0,14.766001,8.266,11.64725,0.0,0.0,0.0,0.0
1942-04-28,2.0,11.066,7.816,9.653501,0.0,0.0,0.0,0.0
1942-04-29,1.0,10.816,5.066,8.388917,0.0,0.0,0.0,0.0
1942-04-30,2.0,11.616,4.316,8.345166,0.0,0.0,0.0,0.0
1942-05-01,51.0,11.466001,3.466,7.8430843,0.4,0.4,0.0,4.0
1942-05-02,3.0,10.016001,1.816,6.6930833,0.0,0.0,0.0,0.0
1942-05-03,3.0,15.266001,4.466,9.251417,0.0,0.0,0.0,0.0
1942-05-04,3.0,15.766001,1.916,9.088917,0.0,0.0,0.0,0.0
1942-05-05,3.0,18.066,5.816,12.0785,0.0,0.0,0.0,0.0
1942-05-06,3.0,18.416,6.6159997,12.716001,0.0,0.0,0.0,0.0
1942-05-07,3.0,18.866001,6.716,13.095165,0.0,0.0,0.0,0.0
1942-05-08,3.0,12.566,5.1159997,8.7285,0.0,0.0,0.0,0.0
1942-05-09,3.0,12.166,4.316,8.232666,0.0,0.0,0.0,0.0
1942-05-10,61.0,14.016001,4.816,10.213917,11.7,11.7,0.0,11.0
1942-05-11,63.0,14.916,9.816,11.934751,16.5,16.5,0.0,11.0
1942-05-12,53.0,16.816,8.516001,12.299333,3.0000002,3.0000002,0.0,12.0
1942-05-13,55.0,11.916,8.116,9.772252,10.199999,10.199999,0.0,24.0
1942-05-14,51.0,13.116,6.566,9.782668,0.2,0.2,0.0,2.0
1942-05-15,51.0,15.566,10.366,13.107669,0.2,0.2,0.0,2.0
1942-05-16,51.0,13.716001,10.516001,12.699332,0.2,0.2,0.0,2.0
1942-05-17,51.0,17.416,7.566,13.172253,0.1,0.1,0.0,1.0
1942-05-18,61.0,21.366001,10.966001,15.874333,8.900001,8.900001,0.0,9.0
1942-05-19,51.0,15.466001,9.766001,12.684751,0.3,0.3,0.0,2.0
1942-05-20,61.0,15.266001,9.766001,11.959751,10.1,10.1,0.0,12.0
1942-05-21,53.0,13.416,9.416,11.591,3.3000002,3.3000002,0.0,9.0
1942-05-22,61.0,17.066,8.866,11.926417,5.4000006,5.4000006,0.0,19.0
1942-05-23,55.0,15.666,9.516001,12.628502,5.1,5.1,0.0,10.0
1942-05-24,51.0,15.266001,8.866,11.886833,0.3,0.3,0.0,3.0
1942-05-25,61.0,13.516001,9.816,10.768085,14.099998,14.099998,0.0,18.0
1942-05-26,61.0,13.616,5.716,10.236834,7.6999993,7.6999993,0.0,19.0
1942-05-27,61.0,17.116001,7.516,12.849334,4.9,4.9,0.0,15.0
1942-05-28,51.0,15.516001,10.066,12.899335,1.0,1.0,0.0,6.0
1942-05-29,53.0,16.166,9.666,12.311833,1.9000001,1.9000001,0.0,11.0
1942-05-30,53.0,16.466,9.316,12.611835,1.8000001,1.8000001,0.0,8.0
1942-05-31,53.0,17.016,8.116,12.388917,2.0000002,2.0000002,0.0,12.0
1942-06-01,3.0,16.366,7.766,12.099334,0.0,0.0,0.0,0.0
1942-06-02,3.0,19.816,8.916,14.672252,0.0,0.0,0.0,0.0
1942-06-03,2.0,23.616001,10.216001,17.532667,0.0,0.0,0.0,0.0
1942-06-04,0.0,25.016,11.016001,18.659752,0.0,0.0,0.0,0.0
1942-06-05,3.0,25.766,12.216001,19.218084,0.0,0.0,0.0,0.0
1942-06-06,3.0,27.666,13.116,21.163918,0.0,0.0,0.0,0.0
1942-06-07,2.0,19.216,10.566,14.751416,0.0,0.0,0.0,0.0
1942-06-08,3.0,15.766001,9.516001,12.386836,0.0,0.0,0.0,0.0
1942-06-09,3.0,14.866,7.016,11.17225,0.0,0.0,0.0,0.0
1942-06-10,51.0,14.266001,9.216001,11.997251,0.2,0.2,0.0,2.0
1942-06-11,51.0,15.566,6.1159997,11.2285,0.2,0.2,0.0,1.0
1942-06-12,53.0,13.816,8.766001,11.5535,3.1,3.1,0.0,13.0
1942-06-13,63.0,14.816,8.216001,12.101417,9.399999,9.399999,0.0,15.0
1942-06-14,53.0,14.566,7.3659997,11.341,3.4000003,3.4000003,0.0,21.0
1942-06-15,53.0,17.316,7.916,12.116001,2.5,2.5,0.0,11.0
1942-06-16,3.0,16.816,8.716001,12.970166,0.0,0.0,0.0,0.0
1942-06-17,3.0,17.566,9.966001,14.065999,0.0,0.0,0.0,0.0
1942-06-18,3.0,18.266,11.716001,15.253499,0.0,0.0,0.0,0.0
1942-06-19,3.0,18.966,9.716001,15.55975,0.0,0.0,0.0,0.0
1942-06-20,2.0,21.066,8.416,15.4285,0.0,0.0,0.0,0.0
1942-06-21,1.0,22.966,11.316,17.391,0.0,0.0,0.0,0.0
1942-06-22,3.0,23.966,11.366,18.528502,0.0,0.0,0.0,0.0
1942-06-23,2.0,24.966,14.316,20.282667,0.0,0.0,0.0,0.0
1942-06-24,3.0,20.466,13.916,17.18683,0.0,0.0,0.0,0.0
1942-06-25,3.0,19.016,12.266001,15.441002,0.0,0.0,0.0,0.0
1942-06-26,51.0,19.366001,11.466001,15.461835,0.2,0.2,0.0,2.0
1942-06-27,51.0,21.766,12.966001,17.557667,0.3,0.3,0.0,3.0
1942-06-28,3.0,21.816,13.566,17.94725,0.0,0.0,0.0,0.0
1942-06-29,53.0,23.616001,15.066,19.199331,1.1,1.1,0.0,5.0
1942-06-30,51.0,23.416,15.766001,19.257666,1.4,1.4,0.0,8.0
1942-07-01,51.0,23.666,14.416,18.709753,0.1,0.1,0.0,1.0
1942-07-02,3.0,23.616001,13.016001,18.778502,0.0,0.0,0.0,0.0
1942-07-03,51.0,20.866001,13.266001,17.424334,0.2,0.2,0.0,2.0
1942-07-04,51.0,20.116001,15.566,17.515999,0.8000001,0.8000001,0.0,7.0
1942-07-05,53.0,21.216,15.116,18.088919,2.1,2.1,0.0,8.0
1942-07-06,51.0,19.466,12.316,16.445166,0.8000001,0.8000001,0.0,7.0
1942-07-07,61.0,18.016,12.766001,15.243085,4.0000005,4.0000005,0.0,15.0
1942-07-08,51.0,18.866001,11.266001,15.470168,0.8000001,0.8000001,0.0,4.0
1942-07-09,51.0,19.966,13.066,16.130587,0.90000004,0.90000004,0.0,8.0
1942-07-10,63.0,18.016,11.716001,14.899335,15.9,15.9,0.0,17.0
1942-07-11,63.0,17.266,11.316,13.536836,6.7,6.7,0.0,15.0
1942-07-12,51.0,19.566,9.216001,14.6326685,0.4,0.4,0.0,4.0
1942-07-13,3.0,22.516,11.366,17.366,0.0,0.0,0.0,0.0
1942-07-14,51.0,20.966,15.116,17.593084,1.2,1.2,0.0,9.0
1942-07-15,3.0,18.866001,11.916,15.736833,0.0,0.0,0.0,0.0
1942-07-16,51.0,19.266,13.666,15.586835,0.4,0.4,0.0,4.0
1942-07-17,63.0,17.816,13.066,15.0201645,5.7,5.7,0.0,15.0
1942-07-18,61.0,15.866,12.116,13.3014145,6.899999,6.899999,0.0,21.0
1942-07-19,51.0,19.116001,10.766001,14.670167,0.4,0.4,0.0,1.0
1942-07-20,51.0,19.966,13.216001,16.086832,0.3,0.3,0.0,3.0
1942-07-21,51.0,21.116001,12.966001,17.109753,0.2,0.2,0.0,2.0
1942-07-22,51.0,22.316,14.316,17.913918,0.9,0.9,0.0,5.0
1942-07-23,51.0,19.216,15.216001,17.091002,0.2,0.2,0.0,1.0
1942-07-24,51.0,21.666,12.616,17.468084,0.1,0.1,0.0,1.0
1942-07-25,51.0,20.866001,14.016001,17.4535,0.70000005,0.70000005,0.0,6.0
1942-07-26,51.0,18.516,11.616,15.663917,0.4,0.4,0.0,3.0
1942-07-27,63.0,21.166,12.916,15.932668,11.099998,11.099998,0.0,18.0
1942-07-28,51.0,20.666,7.766,15.255584,0.1,0.1,0.0,1.0
1942-07-29,51.0,22.766,11.616,17.111835,0.3,0.3,0.0,2.0
1942-07-30,3.0,20.866001,11.866,16.79725,0.0,0.0,0.0,0.0
1942-07-31,3.0,21.616001,13.916,17.870167,0.0,0.0,0.0,0.0
1942-08-01,3.0,23.666,13.266001,18.941002,0.0,0.0,0.0,0.0
1942-08-02,63.0,21.416,14.366,17.634748,8.600001,8.600001,0.0,16.0
1942-08-03,55.0,18.266,14.216001,16.080584,7.1,7.1,0.0,16.0
1942-08-04,51.0,15.566,12.116,13.995166,0.1,0.1,0.0,1.0
1942-08-05,3.0,16.716,11.516001,14.486835,0.0,0.0,0.0,0.0
1942-08-06,3.0,20.316,11.066,15.774335,0.0,0.0,0.0,0.0
1942-08-07,51.0,20.516,14.666,17.613916,1.3000001,1.3000001,0.0,9.0
1942-08-08,61.0,17.716,14.616,16.291,8.5,8.5,0.0,14.0
1942-08-09,51.0,22.166,14.666,18.220167,0.70000005,0.70000005,0.0,5.0
1942-08-10,3.0,18.766,12.416,16.091002,0.0,0.0,0.0,0.0
1942-08-11,51.0,18.816,13.366,16.416,0.8,0.8,0.0,4.0
1942-08-12,51.0,18.316,12.416,15.247249,1.5000001,1.5000001,0.0,10.0
1942-08-13,51.0,18.066,12.866,15.622251,0.1,0.1,0.0,1.0
1942-08-14,53.0,20.216,13.666,16.743086,3.7999997,3.7999997,0.0,12.0
1942-08-15,51.0,20.116001,14.016001,17.257668,1.0,1.0,0.0,3.0
1942-08-16,51.0,21.816,15.066,18.334753,1.3,1.3,0.0,6.0
1942-08-17,3.0,22.566,11.066,16.54725,0.0,0.0,0.0,0.0
1942-08-18,2.0,26.016,10.116,18.884748,0.0,0.0,0.0,0.0
1942-08-19,3.0,21.316,15.266001,18.428503,0.0,0.0,0.0,0.0
1942-08-20,51.0,18.816,13.066,16.291002,0.70000005,0.70000005,0.0,5.0
1942-08-21,3.0,17.666,10.966001,15.255584,0.0,0.0,0.0,0.0
1942-08-22,51.0,18.316,13.866,16.282667,0.3,0.3,0.0,3.0
1942-08-23,51.0,19.766,11.866,15.838917,0.4,0.4,0.0,3.0
1942-08-24,3.0,20.466,12.816,16.393084,0.0,0.0,0.0,0.0
1942-08-25,61.0,21.016,13.916,17.513918,8.800001,8.800001,0.0,13.0
1942-08-26,3.0,24.116001,17.166,20.307665,0.0,0.0,0.0,0.0
1942-08-27,1.0,29.616001,16.566,22.963915,0.0,0.0,0.0,0.0
1942-08-28,2.0,29.816,16.316,22.868082,0.0,0.0,0.0,0.0
1942-08-29,3.0,28.966,17.816,23.086836,0.0,0.0,0.0,0.0
1942-08-30,51.0,22.266,16.766,19.411833,0.3,0.3,0.0,3.0
1942-08-31,51.0,21.866001,15.016001,18.441002,0.6,0.6,0.0,5.0
1942-09-01,51.0,21.066,14.666,17.626417,0.70000005,0.70000005,0.0,7.0
1942-09-02,61.0,18.016,13.066,15.836833,13.999998,13.999998,0.0,20.0
1942-09-03,51.0,20.566,15.616,18.049334,0.1,0.1,0.0,1.0
1942-09-04,55.0,19.566,13.516001,16.136833,3.0,3.0,0.0,6.0
1942-09-05,51.0,18.916,13.366,15.761833,0.6,0.6,0.0,4.0
1942-09-06,2.0,17.516,10.766001,13.920166,0.0,0.0,0.0,0.0
1942-09-07,3.0,18.966,8.016,14.205585,0.0,0.0,0.0,0.0
1942-09-08,3.0,21.866001,13.316,17.013916,0.0,0.0,0.0,0.0
1942-09-09,3.0,21.166,12.666,16.809752,0.0,0.0,0.0,0.0
1942-09-10,1.0,21.016,11.266001,15.655583,0.0,0.0,0.0,0.0
1942-09-11,0.0,23.116001,8.816,16.32225,0.0,0.0,0.0,0.0
1942-09-12,3.0,22.466,13.416,17.25975,0.0,0.0,0.0,0.0
1942-09-13,3.0,18.666,12.866,15.218083,0.0,0.0,0.0,0.0
1942-09-14,63.0,18.566,12.616,14.922249,14.6,14.6,0.0,9.0
1942-09-15,51.0,17.566,10.616,14.159752,0.1,0.1,0.0,1.0
1942-09-16,3.0,16.966,10.066,13.4139185,0.0,0.0,0.0,0.0
1942-09-17,3.0,18.316,12.766001,15.491,0.0,0.0,0.0,0.0
1942-09-18,51.0,18.616001,13.216001,15.7035,0.2,0.2,0.0,2.0
1942-09-19,51.0,19.816,12.416,15.547253,0.1,0.1,0.0,1.0
1942-09-20,51.0,18.466,13.866,15.753502,0.8000001,0.8000001,0.0,7.0
1942-09-21,51.0,17.766,12.766001,14.755584,0.3,0.3,0.0,3.0
1942-09-22,3.0,16.166,11.716001,13.663917,0.0,0.0,0.0,0.0
1942-09-23,51.0,16.166,9.466001,12.359752,0.4,0.4,0.0,4.0
1942-09-24,51.0,15.716001,8.316,11.453502,0.6,0.6,0.0,6.0
1942-09-25,51.0,14.066,6.966,10.311834,0.4,0.4,0.0,4.0
1942-09-26,51.0,14.066,4.966,9.499333,1.2,1.2,0.0,8.0
1942-09-27,51.0,16.016,6.916,11.061833,1.2,1.2,0.0,8.0
1942-09-28,3.0,13.166,8.416,10.622251,0.0,0.0,0.0,0.0
1942-09-29,51.0,14.416,8.516001,11.74725,1.3000001,1.3000001,0.0,7.0
1942-09-30,51.0,15.266001,8.416,11.968083,0.2,0.2,0.0,1.0
1942-10-01,53.0,17.566,8.966001,13.784752,0.6,0.6,0.0,1.0
1942-10-02,3.0,19.166,6.966,12.784749,0.0,0.0,0.0,0.0
1942-10-03,3.0,18.066,8.366,12.578502,0.0,0.0,0.0,0.0
1942-10-04,3.0,20.116001,9.216001,14.743085,0.0,0.0,0.0,0.0
1942-10-05,51.0,18.966,12.516001,15.89725,0.9000001,0.9000001,0.0,6.0
1942-10-06,51.0,14.666,9.466001,12.080585,0.1,0.1,0.0,1.0
1942-10-07,51.0,18.216,12.566,15.570167,1.3000001,1.3000001,0.0,6.0
1942-10-08,61.0,15.916,7.816,12.138919,7.1,7.1,0.0,9.0
1942-10-09,51.0,13.666,6.666,10.870168,0.5,0.5,0.0,4.0
1942-10-10,51.0,15.766001,10.066,13.207668,1.5,1.5,0.0,7.0
1942-10-11,3.0,12.816,4.766,8.855584,0.0,0.0,0.0,0.0
1942-10-12,3.0,13.966001,3.066,9.39725,0.0,0.0,0.0,0.0
1942-10-13,51.0,13.316,6.216,10.199334,0.2,0.2,0.0,2.0
1942-10-14,3.0,16.216,6.166,12.336834,0.0,0.0,0.0,0.0
1942-10-15,55.0,15.116,9.266001,12.588916,2.0,2.0,0.0,5.0
1942-10-16,3.0,14.566,8.166,11.349334,0.0,0.0,0.0,0.0
1942-10-17,53.0,14.916,9.316,12.224332,1.2,1.2,0.0,6.0
1942-10-18,3.0,16.866001,12.716001,14.582667,0.0,0.0,0.0,0.0
1942-10-19,3.0,16.766,11.916,13.984752,0.0,0.0,0.0,0.0
1942-10-20,55.0,13.266001,9.066,11.111835,5.0999994,5.0999994,0.0,13.0
1942-10-21,51.0,12.716001,6.466,9.651416,0.2,0.2,0.0,2.0
1942-10-22,51.0,16.066,10.966001,13.857667,0.2,0.2,0.0,2.0
1942-10-23,3.0,16.716,13.416,14.901416,0.0,0.0,0.0,0.0
1942-10-24,3.0,13.466001,5.3659997,11.105583,0.0,0.0,0.0,0.0
